transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_value,order_size,transaction_year,transaction_month,high_value_transaction
T2111,2022-09-03,C2935,tablet,7.0,188.3943267,paypal,failed,1318.7602869,regular,2022.0,9.0,False
T2123,2024-12-09,C2204,headphones,3.0,770.1661693,paypal,pending,2310.4985079,regular,2024.0,12.0,True
T2124,2020-01-10,C3656,tablet,6.0,525.3792688,cash,completed,3152.2756128,regular,2020.0,1.0,True
T2126,2022-07-04,C464,coffee machine,9.0,933.6613193,credit card,completed,8402.9518737,regular,2022.0,7.0,True
T2129,2020-12-10,C1710,smartphone,5.0,238.7784728,pay pal,completed,1193.892364,regular,2020.0,12.0,False
T2147,2021-06-12,C968,laptop,7.0,109.04,cash,pending,763.2800000000001,regular,2021.0,6.0,False
T2162,2021-09-04,C3420,laptop,8.0,579.9151183,credit card,unknown,4639.3209464,regular,2021.0,9.0,True
T2163,2023-11-09,C869,tablet,10.0,525.3792688,paypal,failed,5253.7926879999995,regular,2023.0,11.0,True
T2168,2023-08-03,C3812,coffee machine,2.0,332.9336743,cash,completed,665.8673486,regular,2023.0,8.0,False
T2176,2023-06-12,C2741,laptop,5.0,158.3330796,creditcard,pending,791.665398,regular,2023.0,6.0,False
T2177,2022-09-05,C641,tablet,5.0,354.62537,credit card,failed,1773.1268499999999,regular,2022.0,9.0,False
T2192,2021-06-06,C2839,coffee machine,983.0,782.4425063,pay pal,completed,769140.9836929,bulk,2021.0,6.0,True
T2196,2024-06-11,C1418,smartphone,7.0,758.3755729,paypal,unknown,5308.629010299999,regular,2024.0,6.0,True
T2202,2021-02-06,C3717,coffee machine,5.0,375.9735984,credit card,failed,1879.867992,regular,2021.0,2.0,False
T2212,2022-06-07,C4709,coffee machine,4.0,951.9514491,cash,pending,3807.8057964,regular,2022.0,6.0,True
T2220,2024-02-08,C3791,coffee machine,7.0,688.7182471,credit card,failed,4821.0277297,regular,2024.0,2.0,True
T2221,2022-02-05,C3398,laptop,766.0,987.0987245,creditcard,unknown,756117.622967,bulk,2022.0,2.0,True
T2227,2022-09-12,C678,headphones,299.0,286.26,paypal,failed,85591.73999999999,bulk,2022.0,9.0,True
T2238,2024-02-03,unknown,coffee machine,668.0,89.37209372,credit card,failed,59700.558604959995,bulk,2024.0,2.0,True
T2239,2022-11-10,C4187,headphones,9.0,525.3792688,paypal,unknown,4728.4134192,regular,2022.0,11.0,True
T2249,2023-09-02,C2993,headphones,944.0,525.3792688,paypal,completed,495958.02974719997,bulk,2023.0,9.0,True
T2255,2021-06-09,C4190,headphones,9.0,855.5388142,credit card,complete,7699.8493278000005,regular,2021.0,6.0,True
T2278,2023-01-05,C428,tablet,10.0,950.1164342,creditcard,unknown,9501.164342,regular,2023.0,1.0,True
T2288,2022-08-10,C1624,tablet,413.0,525.3792688,paypal,complete,216981.6380144,bulk,2022.0,8.0,True
T2291,2023-10-01,C243,laptop,573.0,997.4033423,creditcard,pending,571512.1151379,bulk,2023.0,10.0,True
T2296,2023-06-04,C1718,coffee machine,8.0,946.1161435,paypal,complete,7568.929148,regular,2023.0,6.0,True
T2297,2021-10-05,C201,headphones,4.0,525.3792688,credit card,pending,2101.5170752,regular,2021.0,10.0,True
T2302,2021-07-01,C4112,headphones,10.0,304.4260237,paypal,failed,3044.2602369999995,regular,2021.0,7.0,True
T2308,2021-11-02,C3710,headphones,648.0,525.3792688,paypal,completed,340445.7661824,bulk,2021.0,11.0,True
T2309,2024-03-02,C4739,laptop,1.0,779.6705484,pay pal,completed,779.6705484,regular,2024.0,3.0,False
T2315,2020-03-11,C2855,laptop,9.0,965.6789317,cash,complete,8691.1103853,regular,2020.0,3.0,True
T2320,2025-08-01,C3550,smartphone,153.0,685.1004318,creditcard,unknown,104820.3660654,bulk,2025.0,8.0,True
T2328,2021-11-07,C4386,smartphone,6.0,435.3575932,paypal,unknown,2612.1455592,regular,2021.0,11.0,True
T2344,2020-12-07,unknown,laptop,3.0,346.3800805,credit card,complete,1039.1402415,regular,2020.0,12.0,False
T2347,2020-03-06,unknown,laptop,709.0,534.5281726,pay pal,failed,378980.4743734,bulk,2020.0,3.0,True
T2355,2022-11-10,C3946,laptop,7.0,525.3792688,credit card,failed,3677.6548816,regular,2022.0,11.0,True
T2383,2024-03-11,C3499,laptop,568.0,635.6302663,cash,pending,361037.9912584,bulk,2024.0,3.0,True
T2391,2024-11-05,C4639,laptop,2.0,317.7185895,credit card,unknown,635.437179,regular,2024.0,11.0,False
T2401,2021-03-10,C3329,tablet,872.0,170.8715957,creditcard,completed,149000.0314504,bulk,2021.0,3.0,True
T2404,2022-02-01,C3672,smartphone,479.0,604.3824953,cash,failed,289499.2152487,bulk,2022.0,2.0,True
T2417,2024-07-08,C4482,coffee machine,973.0,525.3792688,credit card,completed,511194.0285424,bulk,2024.0,7.0,True
T2432,2023-12-04,C1050,smartphone,1.0,807.9532526,credit card,unknown,807.9532526,regular,2023.0,12.0,False
T2434,2020-11-07,C4858,laptop,2.0,525.3792688,paypal,pending,1050.7585376,regular,2020.0,11.0,False
T2441,2020-11-01,C3237,tablet,4.0,525.3792688,pay pal,pending,2101.5170752,regular,2020.0,11.0,True
T2442,2020-07-08,C3941,coffee machine,6.0,993.1485574,creditcard,failed,5958.8913444,regular,2020.0,7.0,True
T2443,2021-06-12,C2921,coffee machine,7.0,867.3777554,cash,pending,6071.6442878,regular,2021.0,6.0,True
T2470,2023-01-11,C2504,laptop,2.0,525.3792688,credit card,unknown,1050.7585376,regular,2023.0,1.0,False
T2472,2024-09-05,C2746,coffee machine,2.0,764.8651603,paypal,unknown,1529.7303206,regular,2024.0,9.0,False
T2482,2021-08-05,C977,coffee machine,6.0,525.3792688,paypal,complete,3152.2756128,regular,2021.0,8.0,True
T2503,2022-10-11,C3251,coffee machine,655.0,348.7436432,paypal,completed,228427.086296,bulk,2022.0,10.0,True
T2505,2022-06-05,C2846,laptop,10.0,525.3792688,credit card,completed,5253.7926879999995,regular,2022.0,6.0,True
T2509,2021-04-02,C4271,tablet,9.0,525.3792688,paypal,complete,4728.4134192,regular,2021.0,4.0,True
T2511,2023-08-12,C1200,smartphone,2.0,304.5858927,paypal,completed,609.1717854,regular,2023.0,8.0,False
T2512,2022-11-12,C3840,tablet,482.0,912.6624493,credit card,complete,439903.3005626,bulk,2022.0,11.0,True
T2520,2023-12-08,C3742,laptop,2.0,525.3792688,credit card,completed,1050.7585376,regular,2023.0,12.0,False
T2533,2021-07-12,unknown,headphones,4.0,331.2605534,credit card,failed,1325.0422136,regular,2021.0,7.0,False
T2541,2020-02-03,C4345,coffee machine,5.0,525.3792688,paypal,failed,2626.8963439999998,regular,2020.0,2.0,True
T2548,2021-06-09,C901,laptop,6.0,930.84,paypal,complete,5585.04,regular,2021.0,6.0,True
T2573,2023-09-02,C052,laptop,6.0,143.18,credit card,pending,859.08,regular,2023.0,9.0,False
T2581,2024-03-05,C3852,headphones,9.0,535.8705963,credit card,unknown,4822.8353667,regular,2024.0,3.0,True
T2590,2023-06-02,C2595,headphones,4.0,525.3792688,cash,completed,2101.5170752,regular,2023.0,6.0,True
T2594,2023-06-05,C2742,hea,3.0,525.3792688,paypal,pending,1576.1378064,regular,2023.0,6.0,False
T2606,2021-10-06,C2739,tablet,4.0,924.4026612,credit card,unknown,3697.6106448,regular,2021.0,10.0,True
T2608,2023-08-04,C1748,headphones,964.0,525.3792688,credit card,pending,506465.6151232,bulk,2023.0,8.0,True
T2622,2021-02-04,C3864,headphones,817.0,441.6095712,credit card,unknown,360795.0196704,bulk,2021.0,2.0,True
T2643,2023-01-10,C4691,tablet,587.0,525.3792688,credit card,unknown,308397.6307856,bulk,2023.0,1.0,True
T2651,2021-11-02,C1954,headphones,9.0,989.6063758,cash,unknown,8906.4573822,regular,2021.0,11.0,True
T2665,2021-07-10,C1514,coffee machine,934.0,525.3792688,cash,completed,490704.23705919995,bulk,2021.0,7.0,True
T2671,2024-01-09,C727,smartphone,284.0,525.3792688,cash,pending,149207.7123392,bulk,2024.0,1.0,True
T2684,2024-02-01,C3487,coffee machine,105.0,173.6269365,creditcard,completed,18230.8283325,bulk,2024.0,2.0,True
T2699,2022-06-07,unknown,laptop,834.0,525.3792688,credit card,failed,438166.31017919997,bulk,2022.0,6.0,True
T2706,2023-09-11,C2454,laptop,8.0,525.3792688,paypal,completed,4203.0341504,regular,2023.0,9.0,True
T2717,2024-01-07,C2842,smartphone,6.0,935.7545059,paypal,unknown,5614.5270354,regular,2024.0,1.0,True
T2726,2022-12-09,C3656,coffee machine,7.0,525.3792688,credit card,completed,3677.6548816,regular,2022.0,12.0,True
T2732,2023-01-04,C3704,smartphone,1.0,525.3792688,cash,pending,525.3792688,regular,2023.0,1.0,False
T2741,2023-01-12,C3765,tablet,2.0,525.3792688,paypal,pending,1050.7585376,regular,2023.0,1.0,False
T2749,2022-07-12,C2367,coffee machine,908.0,813.35,credit card,unknown,738521.8,bulk,2022.0,7.0,True
T2753,2020-05-05,C4509,tablet,3.0,525.3792688,credit card,pending,1576.1378064,regular,2020.0,5.0,False
T2766,2021-02-07,C400,laptop,848.0,182.4591193,cash,pending,154725.3331664,bulk,2021.0,2.0,True
T2768,2020-06-11,C1579,laptop,586.0,368.395324,cash,pending,215879.65986400002,bulk,2020.0,6.0,True
T2783,2024-04-05,unknown,coffee machine,700.0,455.0129114,creditcard,completed,318509.03798,bulk,2024.0,4.0,True
T2787,2022-10-08,C2347,tablet,3.0,525.3792688,paypal,unknown,1576.1378064,regular,2022.0,10.0,False
T2796,2024-08-04,C3144,headphones,10.0,525.3792688,paypal,completed,5253.7926879999995,regular,2024.0,8.0,True
T2802,2024-01-07,C1372,coffee machine,2.0,525.3792688,paypal,completed,1050.7585376,regular,2024.0,1.0,False
T2806,2022-06-04,C2975,headphones,8.0,525.3792688,credit card,completed,4203.0341504,regular,2022.0,6.0,True
T2821,2021-06-03,C4281,c,546.0,74.7477092,creditcard,completed,40812.2492232,bulk,2021.0,6.0,True
T2823,2024-02-11,C4695,smartphone,7.0,546.1040671,creditcard,pending,3822.7284696999996,regular,2024.0,2.0,True
T2824,2022-09-10,C3181,coffee machine,6.0,425.96,pay pal,failed,2555.7599999999998,regular,2022.0,9.0,True
T2832,2021-09-07,C2513,tablet,10.0,525.3792688,creditcard,completed,5253.7926879999995,regular,2021.0,9.0,True
T2836,2021-09-12,unknown,laptop,7.0,97.39492712,credit card,pending,681.76448984,regular,2021.0,9.0,False
T2837,2021-07-05,C880,smartphone,5.0,525.3792688,credit card,complete,2626.8963439999998,regular,2021.0,7.0,True
T2838,2022-02-07,C2508,smartphone,721.0,525.3792688,cash,pending,378798.4528048,bulk,2022.0,2.0,True
T2870,2024-11-06,C1029,coffee machine,5.0,762.8072551,credit card,pending,3814.0362755,regular,2024.0,11.0,True
T2872,2022-06-09,C4778,headphones,6.0,525.3792688,creditcard,complete,3152.2756128,regular,2022.0,6.0,True
T2875,2024-04-05,C245,tablet,170.0,966.170135,pay pal,pending,164248.92295,bulk,2024.0,4.0,True
T2877,2021-07-05,C338,headphones,7.0,347.9969309,creditcard,pending,2435.9785163,regular,2021.0,7.0,True
T2886,2024-11-11,C1979,headphones,939.0,562.7133432,credit card,unknown,528387.8292648001,bulk,2024.0,11.0,True
T2902,2020-07-12,C193,la,204.0,662.8320804,creditcard,unknown,135217.7444016,bulk,2020.0,7.0,True
T2911,2023-12-10,C1991,laptop,1.0,786.8762346,credit card,completed,786.8762346,regular,2023.0,12.0,False
T2912,2022-08-08,C148,tablet,9.0,525.3792688,credit card,failed,4728.4134192,regular,2022.0,8.0,True
T2916,2024-04-05,C1679,coffee machine,5.0,119.09,credit card,complete,595.45,regular,2024.0,4.0,False
T2924,2022-04-03,C4635,laptop,7.0,525.3792688,cash,completed,3677.6548816,regular,2022.0,4.0,True
T2936,2022-09-11,C4475,coffee machine,3.0,525.3792688,creditcard,pending,1576.1378064,regular,2022.0,9.0,False
T2944,2020-07-07,C734,laptop,6.0,997.8046935,cash,failed,5986.828160999999,regular,2020.0,7.0,True
T2945,2020-12-12,C2595,tablet,8.0,525.3792688,cash,unknown,4203.0341504,regular,2020.0,12.0,True
T2948,2020-12-08,C964,laptop,1.0,57.11679446,paypal,completed,57.11679446,regular,2020.0,12.0,False
T2951,2021-11-05,C2197,tablet,9.0,525.3792688,credit card,failed,4728.4134192,regular,2021.0,11.0,True
T2953,2021-03-02,C3650,coffee machine,10.0,592.0769203,paypal,completed,5920.769203,regular,2021.0,3.0,True
T2964,2020-09-11,C4116,laptop,8.0,397.7288223,paypal,pending,3181.8305784,regular,2020.0,9.0,True
T2978,2020-08-03,C3916,headphones,2.0,525.3792688,paypal,completed,1050.7585376,regular,2020.0,8.0,False
T2982,2024-12-04,C4888,headpho,417.0,664.4754904,paypal,unknown,277086.2794968,bulk,2024.0,12.0,True
T2984,2022-01-07,C509,co,6.0,790.070627,paypal,pending,4740.423761999999,regular,2022.0,1.0,True
T2990,2020-06-10,C661,headphones,5.0,435.6719587,paypal,pending,2178.3597935,regular,2020.0,6.0,True
T3001,2023-07-12,C246,tablet,592.0,477.6491384,credit card,completed,282768.2899328,bulk,2023.0,7.0,True
T3008,2023-09-10,C4335,coffee machine,9.0,551.7745297,paypal,failed,4965.9707673,regular,2023.0,9.0,True
T3021,2022-08-05,C1905,headphones,10.0,898.52,credit card,failed,8985.2,regular,2022.0,8.0,True
T3022,2022-09-08,C425,coffee machine,847.0,525.3792688,creditcard,pending,444996.2406736,bulk,2022.0,9.0,True
T3023,2022-11-03,C1330,smartph,6.0,525.3792688,cash,unknown,3152.2756128,regular,2022.0,11.0,True
T3053,2020-12-04,C1618,smartphone,698.0,234.5611951,creditcard,failed,163723.7141798,bulk,2020.0,12.0,True
T3055,2020-01-03,C3985,smartp,869.0,585.8049556,paypal,failed,509064.50641639996,bulk,2020.0,1.0,True
T3066,2022-08-06,C2278,headphon,529.0,937.4579474,pay pal,completed,495915.2541746,bulk,2022.0,8.0,True
T3077,2021-02-08,unknown,tablet,7.0,646.4164516,creditcard,complete,4524.9151612,regular,2021.0,2.0,True
T3088,2024-03-07,C733,coffee machine,6.0,208.5421011,creditcard,completed,1251.2526066,regular,2024.0,3.0,False
T3104,2021-06-05,C2361,smartphone,8.0,568.3031805,credit card,completed,4546.425444,regular,2021.0,6.0,True
T3110,2025-03-01,C043,smartphone,10.0,111.5359177,credit card,completed,1115.359177,regular,2025.0,3.0,False
T3113,2024-12-01,C1277,laptop,474.0,654.2961338,cash,complete,310136.3674212,bulk,2024.0,12.0,True
T3125,2024-02-09,C2644,coffe,6.0,769.4095893,paypal,pending,4616.4575358,regular,2024.0,2.0,True
T3126,2024-07-03,C1954,tablet,761.0,87.87572184,credit card,completed,66873.42432024,bulk,2024.0,7.0,True
T3132,2024-09-09,C694,headphones,9.0,800.5988667,paypal,completed,7205.3898003,regular,2024.0,9.0,True
T3161,2023-11-07,C1242,coffee machine,515.0,525.3792688,cash,completed,270570.323432,bulk,2023.0,11.0,True
T3171,2021-02-02,C1134,tablet,812.0,525.3792688,pay pal,unknown,426607.9662656,bulk,2021.0,2.0,True
T3175,2022-10-08,C2521,coffee machine,2.0,525.3792688,paypal,failed,1050.7585376,regular,2022.0,10.0,False
T3182,2022-10-09,C258,headphones,966.0,230.6140038,paypal,completed,222773.1276708,bulk,2022.0,10.0,True
T3188,2024-01-03,C098,smartphone,667.0,235.2450516,paypal,complete,156908.4494172,bulk,2024.0,1.0,True
T3192,2023-01-04,C4859,laptop,7.0,525.3792688,paypal,completed,3677.6548816,regular,2023.0,1.0,True
T3195,2024-05-01,C1623,headphones,830.0,525.3792688,pay pal,completed,436064.793104,bulk,2024.0,5.0,True
T3202,2021-02-11,C2200,table,3.0,66.81203428,paypal,unknown,200.43610284000002,regular,2021.0,2.0,False
T3209,2024-09-06,C2682,coffee machine,6.0,60.023061,credit card,unknown,360.138366,regular,2024.0,9.0,False
T3211,2024-06-08,C2708,coffee machine,2.0,636.5341376,credit card,unknown,1273.0682752,regular,2024.0,6.0,False
T3235,2020-09-08,C461,laptop,4.0,525.3792688,paypal,complete,2101.5170752,regular,2020.0,9.0,True
T3238,2022-02-12,C1541,coffee machine,2.0,992.0466655,paypal,complete,1984.093331,regular,2022.0,2.0,False
T3247,2022-03-07,C1648,headphones,530.0,525.3792688,credit card,unknown,278451.01246399997,bulk,2022.0,3.0,True
T16436,2020-11-10,C735,smartphone,791.0,669.088608,creditcard,completed,529249.0889280001,bulk,2020.0,11.0,True
T3252,2024-07-07,C336,coffee machine,4.0,192.5008614,paypal,completed,770.0034456,regular,2024.0,7.0,False
T3254,2024-04-09,C841,smartphone,922.0,765.8673736,credit card,completed,706129.7184592,bulk,2024.0,4.0,True
T3262,2022-08-04,C671,smartphone,7.0,988.179629,credit card,complete,6917.257403,regular,2022.0,8.0,True
T3264,2020-01-02,C4860,hea,8.0,525.3792688,creditcard,completed,4203.0341504,regular,2020.0,1.0,True
T3268,2025-07-01,C4687,sma,8.0,655.3049857,pay pal,completed,5242.4398856,regular,2025.0,7.0,True
T3282,2022-07-07,C4645,sma,840.0,279.5145291,creditcard,completed,234792.204444,bulk,2022.0,7.0,True
T3297,2024-03-12,C1871,smartphone,692.0,437.87,paypal,completed,303006.04,bulk,2024.0,3.0,True
T3304,2024-08-02,C351,l,7.0,594.8736992,credit card,unknown,4164.1158944,regular,2024.0,8.0,True
T3317,2020-05-07,C4361,tablet,4.0,623.48,pay pal,complete,2493.92,regular,2020.0,5.0,True
T3328,2025-03-01,C1846,smartphone,2.0,475.54,credit card,completed,951.08,regular,2025.0,3.0,False
T3336,2021-09-11,C2203,headphone,10.0,558.3308811,cash,unknown,5583.308811000001,regular,2021.0,9.0,True
T3350,2022-03-12,C781,tablet,432.0,94.31,cash,pending,40741.92,bulk,2022.0,3.0,True
T3362,2020-06-02,C384,coffee mach,4.0,525.3792688,creditcard,completed,2101.5170752,regular,2020.0,6.0,True
T3375,2021-03-02,unknown,coffee machine,1.0,441.19,cash,completed,441.19,regular,2021.0,3.0,False
T3391,2023-02-04,C509,laptop,725.0,525.3792688,pay pal,completed,380899.96988,bulk,2023.0,2.0,True
T3393,2020-05-10,unknown,headphones,8.0,525.3792688,credit card,complete,4203.0341504,regular,2020.0,5.0,True
T3399,2023-03-12,C1228,co,3.0,276.7701984,paypal,completed,830.3105952000001,regular,2023.0,3.0,False
T3401,2024-07-06,C2690,coffee machine,7.0,268.4972908,creditcard,completed,1879.4810355999998,regular,2024.0,7.0,False
T3416,2021-06-01,C1737,laptop,7.0,110.3342401,paypal,complete,772.3396807,regular,2021.0,6.0,False
T3421,2024-06-05,C616,headphones,6.0,326.8526424,creditcard,pending,1961.1158544,regular,2024.0,6.0,False
T3429,2023-06-05,C3801,smartphone,492.0,385.2475281,credit card,complete,189541.7838252,bulk,2023.0,6.0,True
T3435,2024-03-11,C1477,coffee machine,6.0,525.3792688,pay pal,completed,3152.2756128,regular,2024.0,3.0,True
T3437,2021-09-05,C1848,tablet,10.0,525.3792688,paypal,failed,5253.7926879999995,regular,2021.0,9.0,True
T3469,2024-06-01,unknown,smartph,9.0,307.1380067,paypal,completed,2764.2420603,regular,2024.0,6.0,True
T3485,2022-11-12,C3258,smartphone,9.0,654.8410641,pay pal,complete,5893.5695769,regular,2022.0,11.0,True
T3506,2020-12-09,C591,headphones,3.0,727.8861635,credit card,pending,2183.6584905,regular,2020.0,12.0,True
T3509,2021-08-10,C2573,laptop,7.0,525.3792688,creditcard,completed,3677.6548816,regular,2021.0,8.0,True
T3517,2023-12-09,C2472,headphones,6.0,525.3792688,paypal,completed,3152.2756128,regular,2023.0,12.0,True
T3518,2022-08-08,unknown,tablet,2.0,73.10019874,credit card,unknown,146.20039748,regular,2022.0,8.0,False
T3520,2021-03-08,C1999,coffee machine,9.0,497.0148356,creditcard,completed,4473.133520400001,regular,2021.0,3.0,True
T3523,2020-11-08,C2226,coffee machine,599.0,776.4443261,credit card,pending,465090.1513339,bulk,2020.0,11.0,True
T3538,2021-09-05,C928,smartphone,6.0,525.3792688,cash,pending,3152.2756128,regular,2021.0,9.0,True
T3546,2023-07-09,C2184,laptop,723.0,525.3792688,cash,failed,379849.2113424,bulk,2023.0,7.0,True
T3548,2024-07-01,C1636,tablet,4.0,177.1822387,creditcard,pending,708.7289548,regular,2024.0,7.0,False
T3552,2022-04-06,C2749,smartphone,3.0,681.2678088,credit card,unknown,2043.8034264,regular,2022.0,4.0,True
T3560,2021-02-12,C099,laptop,4.0,525.3792688,credit card,unknown,2101.5170752,regular,2021.0,2.0,True
T3583,2021-01-03,C3099,coffee,9.0,397.7832515,paypal,failed,3580.0492635,regular,2021.0,1.0,True
T3587,2024-09-02,C4913,laptop,8.0,342.2799423,paypal,pending,2738.2395384,regular,2024.0,9.0,True
T3611,2022-04-04,C4524,coffee machine,3.0,911.5255298,credit card,failed,2734.5765893999996,regular,2022.0,4.0,True
T3617,2024-06-05,C3924,smartphone,5.0,826.2622401,pay pal,failed,4131.3112005,regular,2024.0,6.0,True
T3634,2022-02-03,C414,headphones,327.0,143.8243043,creditcard,failed,47030.547506099996,bulk,2022.0,2.0,True
T3637,2021-06-01,C1013,tablet,616.0,411.4137948,cash,failed,253430.8975968,bulk,2021.0,6.0,True
T3642,2025-04-01,C1561,headphones,5.0,743.4183786,pay pal,completed,3717.091893,regular,2025.0,4.0,True
T3652,2024-04-03,C2952,laptop,3.0,525.3792688,pay pal,completed,1576.1378064,regular,2024.0,4.0,False
T3659,2025-07-01,C4590,coffee machine,7.0,422.6198218,paypal,unknown,2958.3387526,regular,2025.0,7.0,True
T3660,2020-02-05,C2744,coffee,513.0,525.3792688,credit card,completed,269519.5648944,bulk,2020.0,2.0,True
T3677,2021-05-04,C3702,coffee machine,1.0,525.3792688,pay pal,completed,525.3792688,regular,2021.0,5.0,False
T3684,2023-03-05,C3299,laptop,7.0,217.9373558,cash,pending,1525.5614906,regular,2023.0,3.0,False
